Movie_id,Title,import_feat
380,What We Do in the Shadows," Jemaine Clement, Taika Waititi,Cori Gonzalez-Macuer, Jonny Brugh Jemaine Clement Comedy,Fantasy,Horror What We Do in the Shadows"
381,Southpaw," Jake Gyllenhaal, Rachel McAdams, Oona Laurence,Forest Whitaker Antoine Fuqua Drama,Sport Southpaw"
382,Hush," John Gallagher Jr., Kate Siegel, Michael Trucco,Samantha Sloyan Mike Flanagan Horror,Thriller Hush"
383,Bridge of Spies," Tom Hanks, Mark Rylance, Alan Alda, Amy Ryan Steven Spielberg Drama,History,Thriller Bridge of Spies"
384,The Lego Movie," Chris Pratt, Will Ferrell, Elizabeth Banks, Will Arnett Phil Lord Animation,Action,Adventure The Lego Movie"
385,Everest," Jason Clarke, Ang Phula Sherpa, Thomas M. Wright, Martin Henderson Baltasar Kormákur Action,Adventure,Drama Everest"
386,Pixels," Adam Sandler, Kevin James, Michelle Monaghan,Peter Dinklage Chris Columbus Action,Comedy,Family Pixels"
387,Robin Hood," Russell Crowe, Cate Blanchett, Matthew Macfadyen,Max von Sydow Ridley Scott Action,Adventure,Drama Robin Hood"
388,The Wolverine," Hugh Jackman, Will Yun Lee, Tao Okamoto, Rila Fukushima James Mangold Action,Adventure,Sci-Fi The Wolverine"
389,John Carter," Taylor Kitsch, Lynn Collins, Willem Dafoe,Samantha Morton Andrew Stanton Action,Adventure,Sci-Fi John Carter"
390,Keanu," Keegan-Michael Key, Jordan Peele, Tiffany Haddish,Method Man Peter Atencio Action,Comedy Keanu"
391,The Gunman," Sean Penn, Idris Elba, Jasmine Trinca, Javier Bardem Pierre Morel Action,Crime,Drama The Gunman"
392,Steve Jobs," Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels Danny Boyle Biography,Drama Steve Jobs"
393,Whisky Galore," Tim Pigott-Smith, Naomi Battrick, Ellie Kendrick,James Cosmo Gillies MacKinnon Comedy,Romance Whisky Galore"
394,Grown Ups 2," Adam Sandler, Kevin James, Chris Rock, David Spade Dennis Dugan Comedy Grown Ups 2"
395,The Age of Adaline," Blake Lively, Michiel Huisman, Harrison Ford,Kathy Baker Lee Toland Krieger Drama,Fantasy,Romance The Age of Adaline"
396,The Incredible Hulk," Edward Norton, Liv Tyler, Tim Roth, William Hurt Louis Leterrier Action,Adventure,Sci-Fi The Incredible Hulk"
397,Couples Retreat," Vince Vaughn, Malin Akerman, Jon Favreau, Jason Bateman Peter Billingsley Comedy Couples Retreat"
398,Absolutely Anything," Simon Pegg, Kate Beckinsale, Sanjeev Bhaskar, Rob Riggle Terry Jones Comedy,Sci-Fi Absolutely Anything"
399,Magic Mike," Channing Tatum, Alex Pettyfer, Olivia Munn,Matthew McConaughey Steven Soderbergh Comedy,Drama Magic Mike"
400,Minions," Sandra Bullock, Jon Hamm, Michael Keaton, Pierre Coffin Kyle Balda Animation,Action,Adventure Minions"
401,The Black Room," Natasha Henstridge, Lukas Hassel, Lin Shaye,Dominique Swain Rolfe Kanefsky Horror The Black Room"
402,Bronson," Tom Hardy, Kelly Adams, Luing Andrews,Katy Barker Nicolas Winding Refn Action,Biography,Crime Bronson"
403,Despicable Me," Steve Carell, Jason Segel, Russell Brand, Julie Andrews Pierre Coffin Animation,Adventure,Comedy Despicable Me"
404,The Best of Me," James Marsden, Michelle Monaghan, Luke Bracey,Liana Liberato Michael Hoffman Drama,Romance The Best of Me"
405,The Invitation," Logan Marshall-Green, Emayatzy Corinealdi, Michiel Huisman, Tammy Blanchard Karyn Kusama Drama,Mystery,Thriller The Invitation"
406,Zero Dark Thirty," Jessica Chastain, Joel Edgerton, Chris Pratt, Mark Strong Kathryn Bigelow Drama,History,Thriller Zero Dark Thirty"
407,Tangled," Mandy Moore, Zachary Levi, Donna Murphy, Ron Perlman Nathan Greno Animation,Adventure,Comedy Tangled"
408,The Hunger Games: Mockingjay - Part 2," Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson Francis Lawrence Action,Adventure,Sci-Fi The Hunger Games: Mockingjay - Part 2"
409,Vacation," Ed Helms, Christina Applegate, Skyler Gisondo, Steele Stebbins John Francis Daley Adventure,Comedy Vacation"
410,Taken," Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser Pierre Morel Action,Thriller Taken"
411,Pitch Perfect 2," Anna Kendrick, Rebel Wilson, Hailee Steinfeld,Brittany Snow Elizabeth Banks Comedy,Music Pitch Perfect 2"
412,Monsters University," Billy Crystal, John Goodman, Steve Buscemi, Helen Mirren Dan Scanlon Animation,Adventure,Comedy Monsters University"
413,Elle," Isabelle Huppert, Laurent Lafitte, Anne Consigny,Charles Berling Paul Verhoeven Crime,Drama,Thriller Elle"
414,Mechanic: Resurrection," Jason Statham, Jessica Alba, Tommy Lee Jones,Michelle Yeoh Dennis Gansel Action,Adventure,Crime Mechanic: Resurrection"
415,Tusk," Justin Long, Michael Parks, Haley Joel Osment,Genesis Rodriguez Kevin Smith Comedy,Drama,Horror Tusk"
416,The Headhunter's Calling," Alison Brie, Gerard Butler, Willem Dafoe, Gretchen Mol Mark Williams Drama The Headhunter's Calling"
417,Atonement," Keira Knightley, James McAvoy, Brenda Blethyn,Saoirse Ronan Joe Wright Drama,Mystery,Romance Atonement"
418,Harry Potter and the Deathly Hallows: Part 1," Daniel Radcliffe, Emma Watson, Rupert Grint, Bill Nighy David Yates Adventure,Family,Fantasy Harry Potter and the Deathly Hallows: Part 1"
419,Shame," Michael Fassbender, Carey Mulligan, James Badge Dale, Lucy Walters Steve McQueen Drama Shame"
420,Hanna," Saoirse Ronan, Cate Blanchett, Eric Bana, Vicky Krieps Joe Wright Action,Drama,Thriller Hanna"
421,The Babysitters," Lauren Birkell, Paul Borghese, Chira Cassel, Anthony Cirillo David Ross Drama The Babysitters"
422,Pride and Prejudice and Zombies," Lily James, Sam Riley, Jack Huston, Bella Heathcote Burr Steers Action,Horror,Romance Pride and Prejudice and Zombies"
423,300: Rise of an Empire," Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson Noam Murro Action,Drama,Fantasy 300: Rise of an Empire"
424,London Has Fallen," Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett Babak Najafi Action,Crime,Drama London Has Fallen"
425,The Curious Case of Benjamin Button," Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond David Fincher Drama,Fantasy,Romance The Curious Case of Benjamin Button"
426,Sin City: A Dame to Kill For," Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt Frank Miller Action,Crime,Thriller Sin City: A Dame to Kill For"
427,The Bourne Ultimatum," Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles Paul Greengrass Action,Mystery,Thriller The Bourne Ultimatum"
428,Srpski film," Srdjan 'Zika' Todorovic, Sergej Trifunovic,Jelena Gavrilovic, Slobodan Bestic Srdjan Spasojevic Horror,Mystery,Thriller Srpski film"
429,The Purge: Election Year," Frank Grillo, Elizabeth Mitchell, Mykelti Williamson, Joseph Julian Soria James DeMonaco Action,Horror,Sci-Fi The Purge: Election Year"
430,3 Idiots," Aamir Khan, Madhavan, Mona Singh, Sharman Joshi Rajkumar Hirani Comedy,Drama 3 Idiots"
431,Zoolander 2," Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell Ben Stiller Comedy Zoolander 2"
432,World War Z," Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale Marc Forster Action,Adventure,Horror World War Z"
433,Mission: Impossible - Ghost Protocol," Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton Brad Bird Action,Adventure,Thriller Mission: Impossible - Ghost Protocol"
434,Let Me Make You a Martyr," Marilyn Manson, Mark Boone Junior, Sam Quartin, Niko Nicotera Corey Asraf Action,Crime,Drama Let Me Make You a Martyr"
435,Filth," James McAvoy, Jamie Bell, Eddie Marsan, Imogen Poots Jon S. Baird Comedy,Crime,Drama Filth"
436,The Longest Ride," Scott Eastwood, Britt Robertson, Alan Alda, Jack Huston George Tillman Jr. Drama,Romance The Longest Ride"
437,The imposible," Naomi Watts, Ewan McGregor, Tom Holland, Oaklee Pendergast J.A. Bayona Drama,Thriller The imposible"
438,Kick-Ass 2," Aaron Taylor-Johnson, Chloë Grace Moretz,Christopher Mintz-Plasse, Jim Carrey Jeff Wadlow Action,Comedy,Crime Kick-Ass 2"
439,Folk Hero & Funny Guy," Alex Karpovsky, Wyatt Russell, Meredith Hagner,Melanie Lynskey Jeff Grace Comedy Folk Hero & Funny Guy"
440,Oz the Great and Powerful," James Franco, Michelle Williams, Rachel Weisz, Mila Kunis Sam Raimi Adventure,Family,Fantasy Oz the Great and Powerful"
441,Brooklyn," Saoirse Ronan, Emory Cohen, Domhnall Gleeson,Jim Broadbent John Crowley Drama,Romance Brooklyn"
442,Coraline," Dakota Fanning, Teri Hatcher, John Hodgman, Jennifer Saunders Henry Selick Animation,Family,Fantasy Coraline"
443,Blue Valentine," Ryan Gosling, Michelle Williams, John Doman,Faith Wladyka Derek Cianfrance Drama,Romance Blue Valentine"
444,The Thinning," Logan Paul, Peyton List, Lia Marie Johnson,Calum Worthy Michael J. Gallagher Thriller The Thinning"
445,Silent Hill," Radha Mitchell, Laurie Holden, Sean Bean,Deborah Kara Unger Christophe Gans Adventure,Horror,Mystery Silent Hill"
446,Dredd," Karl Urban, Olivia Thirlby, Lena Headey, Rachel Wood Pete Travis Action,Sci-Fi Dredd"
447,Hunt for the Wilderpeople," Sam Neill, Julian Dennison, Rima Te Wiata, Rachel House Taika Waititi Adventure,Comedy,Drama Hunt for the Wilderpeople"
448,Big Hero 6," Ryan Potter, Scott Adsit, Jamie Chung,T.J. Miller Don Hall Animation,Action,Adventure Big Hero 6"
449,Carrie," Chloë Grace Moretz, Julianne Moore, Gabriella Wilde, Portia Doubleday Kimberly Peirce Drama,Horror Carrie"
450,Iron Man 2," Robert Downey Jr., Mickey Rourke, Gwyneth Paltrow,Don Cheadle Jon Favreau Action,Adventure,Sci-Fi Iron Man 2"
451,Demolition," Jake Gyllenhaal, Naomi Watts, Chris Cooper,Judah Lewis Jean-Marc Vallée Comedy,Drama Demolition"
452,Pandorum," Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue Christian Alvart Action,Horror,Mystery Pandorum"
453,Olympus Has Fallen," Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett Antoine Fuqua Action,Thriller Olympus Has Fallen"
454,I Am Number Four," Alex Pettyfer, Timothy Olyphant, Dianna Agron, Teresa Palmer D.J. Caruso Action,Adventure,Sci-Fi I Am Number Four"
455,Jagten," Mads Mikkelsen, Thomas Bo Larsen, Annika Wedderkopp, Lasse Fogelstrøm Thomas Vinterberg Drama Jagten"
456,The Proposal," Sandra Bullock, Ryan Reynolds, Mary Steenburgen,Craig T. Nelson Anne Fletcher Comedy,Drama,Romance The Proposal"
457,Get Hard," Will Ferrell, Kevin Hart, Alison Brie, T.I. Etan Cohen Comedy,Crime Get Hard"
458,Just Go with It," Adam Sandler, Jennifer Aniston, Brooklyn Decker,Nicole Kidman Dennis Dugan Comedy,Romance Just Go with It"
459,Revolutionary Road," Leonardo DiCaprio, Kate Winslet, Christopher Fitzgerald, Jonathan Roumie Sam Mendes Drama,Romance Revolutionary Road"
460,The Town," Ben Affleck, Rebecca Hall, Jon Hamm, Jeremy Renner Ben Affleck Crime,Drama,Thriller The Town"
461,The Boy," Lauren Cohan, Rupert Evans, James Russell, Jim Norton William Brent Bell Horror,Mystery,Thriller The Boy"
462,Denial," Rachel Weisz, Tom Wilkinson, Timothy Spall, Andrew Scott Mick Jackson Biography,Drama Denial"
463,Predestination," Ethan Hawke, Sarah Snook, Noah Taylor, Madeleine West Michael Spierig Drama,Mystery,Sci-Fi Predestination"
464,Goosebumps," Jack Black, Dylan Minnette, Odeya Rush, Ryan Lee Rob Letterman Adventure,Comedy,Family Goosebumps"
465,Sherlock Holmes: A Game of Shadows," Robert Downey Jr., Jude Law, Jared Harris, Rachel McAdams Guy Ritchie Action,Adventure,Crime Sherlock Holmes: A Game of Shadows"
466,Salt," Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski Phillip Noyce Action,Crime,Mystery Salt"
467,Enemy," Jake Gyllenhaal, Mélanie Laurent, Sarah Gadon,Isabella Rossellini Denis Villeneuve Mystery,Thriller Enemy"
468,District 9," Sharlto Copley, David James, Jason Cope, Nathalie Boltt Neill Blomkamp Action,Sci-Fi,Thriller District 9"
469,The Other Guys," Will Ferrell, Mark Wahlberg, Derek Jeter, Eva Mendes Adam McKay Action,Comedy,Crime The Other Guys"
470,American Gangster," Denzel Washington, Russell Crowe, Chiwetel Ejiofor,Josh Brolin Ridley Scott Biography,Crime,Drama American Gangster"
471,Marie Antoinette," Kirsten Dunst, Jason Schwartzman, Rip Torn, Judy Davis Sofia Coppola Biography,Drama,History Marie Antoinette"
472,2012," John Cusack, Thandie Newton, Chiwetel Ejiofor,Amanda Peet Roland Emmerich Action,Adventure,Sci-Fi 2012"
473,Harry Potter and the Half-Blood Prince," Daniel Radcliffe, Emma Watson, Rupert Grint, Michael Gambon David Yates Adventure,Family,Fantasy Harry Potter and the Half-Blood Prince"
474,Argo," Ben Affleck, Bryan Cranston, John Goodman, Alan Arkin Ben Affleck Biography,Drama,History Argo"
475,Eddie the Eagle," Taron Egerton, Hugh Jackman, Tom Costello, Jo Hartley Dexter Fletcher Biography,Comedy,Drama Eddie the Eagle"
476,The Lives of Others," Ulrich Mühe, Martina Gedeck,Sebastian Koch, Ulrich Tukur Florian Henckel von Donnersmarck Drama,Thriller The Lives of Others"
477,Pet," Dominic Monaghan, Ksenia Solo, Jennette McCurdy,Da'Vone McDonald Carles Torrens Horror,Thriller Pet"
478,Paint It Black," Alia Shawkat, Nancy Kwan, Annabelle Attanasio,Alfred Molina Amber Tamblyn Drama Paint It Black"
479,Macbeth," Michael Fassbender, Marion Cotillard, Jack Madigan,Frank Madigan Justin Kurzel Drama,War Macbeth"
480,Forgetting Sarah Marshall," Kristen Bell, Jason Segel, Paul Rudd, Mila Kunis Nicholas Stoller Comedy,Drama,Romance Forgetting Sarah Marshall"
481,The Giver," Brenton Thwaites, Jeff Bridges, Meryl Streep, Taylor Swift Phillip Noyce Drama,Romance,Sci-Fi The Giver"
482,Triple 9," Casey Affleck, Chiwetel Ejiofor, Anthony Mackie,Aaron Paul John Hillcoat Action,Crime,Drama Triple 9"
483,Perfetti sconosciuti," Giuseppe Battiston, Anna Foglietta, Marco Giallini,Edoardo Leo Paolo Genovese Comedy,Drama Perfetti sconosciuti"
484,Angry Birds," Jason Sudeikis, Josh Gad, Danny McBride, Maya Rudolph Clay Kaytis Animation,Action,Adventure Angry Birds"
485,Moonrise Kingdom," Jared Gilman, Kara Hayward, Bruce Willis, Bill Murray Wes Anderson Adventure,Comedy,Drama Moonrise Kingdom"
486,Hairspray," John Travolta, Queen Latifah, Nikki Blonsky,Michelle Pfeiffer Adam Shankman Comedy,Drama,Family Hairspray"
487,Safe Haven," Julianne Hough, Josh Duhamel, Cobie Smulders,David Lyons Lasse Hallström Drama,Romance,Thriller Safe Haven"
488,Focus," Will Smith, Margot Robbie, Rodrigo Santoro, Adrian Martinez Glenn Ficarra Comedy,Crime,Drama Focus"
489,Ratatouille," Brad Garrett, Lou Romano, Patton Oswalt,Ian Holm Brad Bird Animation,Comedy,Family Ratatouille"
490,Stake Land," Connor Paolo, Nick Damici, Kelly McGillis, Gregory Jones Jim Mickle Drama,Horror,Sci-Fi Stake Land"
491,The Book of Eli," Denzel Washington, Mila Kunis, Ray Stevenson, Gary Oldman Albert Hughes Action,Adventure,Drama The Book of Eli"
492,Cloverfield," Mike Vogel, Jessica Lucas, Lizzy Caplan, T.J. Miller Matt Reeves Action,Horror,Sci-Fi Cloverfield"
493,Point Break," Edgar Ramírez, Luke Bracey, Ray Winstone, Teresa Palmer Ericson Core Action,Crime,Sport Point Break"
494,Under the Skin," Scarlett Johansson, Jeremy McWilliams, Lynsey Taylor Mackay, Dougie McConnell Jonathan Glazer Drama,Horror,Sci-Fi Under the Skin"
495,I Am Legend," Will Smith, Alice Braga, Charlie Tahan, Salli Richardson-Whitfield Francis Lawrence Drama,Horror,Sci-Fi I Am Legend"
496,Men in Black 3," Will Smith, Tommy Lee Jones, Josh Brolin,Jemaine Clement Barry Sonnenfeld Action,Adventure,Comedy Men in Black 3"
497,Super 8," Elle Fanning, AJ Michalka, Kyle Chandler, Joel Courtney J.J. Abrams Mystery,Sci-Fi,Thriller Super 8"
498,Law Abiding Citizen," Gerard Butler, Jamie Foxx, Leslie Bibb, Colm Meaney F. Gary Gray Crime,Drama,Thriller Law Abiding Citizen"
499,Up," Edward Asner, Jordan Nagai, John Ratzenberger, Christopher Plummer Pete Docter Animation,Adventure,Comedy Up"
500,Maze Runner: The Scorch Trials," Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster,Giancarlo Esposito Wes Ball Action,Sci-Fi,Thriller Maze Runner: The Scorch Trials"
501,Carol," Cate Blanchett, Rooney Mara, Sarah Paulson, Kyle Chandler Todd Haynes Drama,Romance Carol"
502,Imperium," Daniel Radcliffe, Toni Collette, Tracy Letts, Sam Trammell Daniel Ragussis Crime,Drama,Thriller Imperium"
503,Youth," Michael Caine, Harvey Keitel, Rachel Weisz, Jane Fonda Paolo Sorrentino Comedy,Drama,Music Youth"
504,Mr. Nobody," Jared Leto, Sarah Polley, Diane Kruger, Linh Dan Pham Jaco Van Dormael Drama,Fantasy,Romance Mr. Nobody"
505,City of Tiny Lights," Riz Ahmed, Billie Piper, James Floyd, Cush Jumbo Pete Travis Crime,Drama,Thriller City of Tiny Lights"
506,Savages," Aaron Taylor-Johnson, Taylor Kitsch, Blake Lively,Benicio Del Toro Oliver Stone Crime,Drama,Thriller Savages"
507,(500) Days of Summer," Zooey Deschanel, Joseph Gordon-Levitt, Geoffrey Arend, Chloë Grace Moretz Marc Webb Comedy,Drama,Romance (500) Days of Summer"
508,Movie 43," Emma Stone, Stephen Merchant, Richard Gere, Liev Schreiber Elizabeth Banks Comedy,Romance Movie 43"
509,Gravity," Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen Alfonso Cuarón Drama,Sci-Fi,Thriller Gravity"
510,The Boy in the Striped Pyjamas," Asa Butterfield, David Thewlis, Rupert Friend, Zac Mattoon O'Brien Mark Herman Drama,War The Boy in the Striped Pyjamas"
511,Shooter," Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover Antoine Fuqua Action,Crime,Drama Shooter"
512,The Happening," Mark Wahlberg, Zooey Deschanel, John Leguizamo, Ashlyn Sanchez M. Night Shyamalan Sci-Fi,Thriller The Happening"
513,Bone Tomahawk," Kurt Russell, Patrick Wilson, Matthew Fox, Richard Jenkins S. Craig Zahler Adventure,Drama,Horror Bone Tomahawk"
514,Magic Mike XXL," Channing Tatum, Joe Manganiello, Matt Bomer,Adam Rodriguez Gregory Jacobs Comedy,Drama,Music Magic Mike XXL"
515,Easy A," Emma Stone, Amanda Bynes, Penn Badgley, Dan Byrd Will Gluck Comedy,Drama,Romance Easy A"
516,Exodus: Gods and Kings," Christian Bale, Joel Edgerton, Ben Kingsley, Sigourney Weaver Ridley Scott Action,Adventure,Drama Exodus: Gods and Kings"
517,Chappie," Sharlto Copley, Dev Patel, Hugh Jackman,Sigourney Weaver Neill Blomkamp Action,Crime,Drama Chappie"
518,The Hobbit: The Desolation of Smaug," Ian McKellen, Martin Freeman, Richard Armitage,Ken Stott Peter Jackson Adventure,Fantasy The Hobbit: The Desolation of Smaug"
519,Half of a Yellow Sun," Chiwetel Ejiofor, Thandie Newton, Anika Noni Rose,Joseph Mawle Biyi Bandele Drama,Romance Half of a Yellow Sun"
520,Anthropoid," Jamie Dornan, Cillian Murphy, Brian Caspe, Karel Hermánek Jr. Sean Ellis Biography,History,Thriller Anthropoid"
521,The Counselor," Michael Fassbender, Penélope Cruz, Cameron Diaz,Javier Bardem Ridley Scott Crime,Drama,Thriller The Counselor"
522,Viking," Anton Adasinsky, Aleksandr Armer, Vilen Babichev, Rostislav Bershauer Andrey Kravchuk Action,Drama,History Viking"
523,Whiskey Tango Foxtrot," Tina Fey, Margot Robbie, Martin Freeman, Alfred Molina Glenn Ficarra Biography,Comedy,Drama Whiskey Tango Foxtrot"
524,Trust," Clive Owen, Catherine Keener, Liana Liberato,Jason Clarke David Schwimmer Crime,Drama,Thriller Trust"
525,Birth of the Dragon," Billy Magnussen, Terry Chen, Teresa Navarro,Vanessa Ross George Nolfi Action,Biography,Drama Birth of the Dragon"
526,Elysium," Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga Neill Blomkamp Action,Drama,Sci-Fi Elysium"
527,The Green Inferno," Lorenza Izzo, Ariel Levy, Aaron Burns, Kirby Bliss Blanton Eli Roth Adventure,Horror The Green Inferno"
528,Godzilla," Aaron Taylor-Johnson, Elizabeth Olsen, Bryan Cranston, Ken Watanabe Gareth Edwards Action,Adventure,Sci-Fi Godzilla"
529,The Bourne Legacy," Jeremy Renner, Rachel Weisz, Edward Norton, Scott Glenn Tony Gilroy Action,Adventure,Mystery The Bourne Legacy"
530,A Good Year," Russell Crowe, Abbie Cornish, Albert Finney, Marion Cotillard Ridley Scott Comedy,Drama,Romance A Good Year"
531,Friend Request," Alycia Debnam-Carey, William Moseley, Connor Paolo, Brit Morgan Simon Verhoeven Horror,Thriller Friend Request"
532,Deja Vu," Denzel Washington, Paula Patton, Jim Caviezel, Val Kilmer Tony Scott Action,Sci-Fi,Thriller Deja Vu"
533,Lucy," Scarlett Johansson, Morgan Freeman, Min-sik Choi,Amr Waked Luc Besson Action,Sci-Fi,Thriller Lucy"
534,A Quiet Passion," Cynthia Nixon, Jennifer Ehle, Duncan Duff, Keith Carradine Terence Davies Biography,Drama A Quiet Passion"
535,Need for Speed," Aaron Paul, Dominic Cooper, Imogen Poots, Scott Mescudi Scott Waugh Action,Crime,Drama Need for Speed"
536,Jack Reacher," Tom Cruise, Rosamund Pike, Richard Jenkins, Werner Herzog Christopher McQuarrie Action,Crime,Mystery Jack Reacher"
537,The Do-Over," Adam Sandler, David Spade, Paula Patton, Kathryn Hahn Steven Brill Action,Adventure,Comedy The Do-Over"
538,True Crimes," Jim Carrey, Charlotte Gainsbourg, Marton Csokas, Kati Outinen Alexandros Avranas Crime,Drama,Thriller True Crimes"
539,American Pastoral," Ewan McGregor, Jennifer Connelly, Dakota Fanning, Peter Riegert Ewan McGregor Crime,Drama American Pastoral"
540,The Ghost Writer," Ewan McGregor, Pierce Brosnan, Olivia Williams,Jon Bernthal Roman Polanski Mystery,Thriller The Ghost Writer"
541,Limitless," Bradley Cooper, Anna Friel, Abbie Cornish, Robert De Niro Neil Burger Mystery,Sci-Fi,Thriller Limitless"
542,Spectral," James Badge Dale, Emily Mortimer, Bruce Greenwood,Max Martini Nic Mathieu Action,Mystery,Sci-Fi Spectral"
543,P.S. I Love You," Hilary Swank, Gerard Butler, Harry Connick Jr., Lisa Kudrow Richard LaGravenese Drama,Romance P.S. I Love You"
544,Zipper," Patrick Wilson, Lena Headey, Ray Winstone,Richard Dreyfuss Mora Stephens Drama,Thriller Zipper"
545,Midnight Special," Michael Shannon, Joel Edgerton, Kirsten Dunst, Adam Driver Jeff Nichols Drama,Mystery,Sci-Fi Midnight Special"
546,Don't Think Twice," Keegan-Michael Key, Gillian Jacobs, Mike Birbiglia,Chris Gethard Mike Birbiglia Comedy,Drama Don't Think Twice"
547,Alice in Wonderland," Mia Wasikowska, Johnny Depp, Helena Bonham Carter,Anne Hathaway Tim Burton Adventure,Family,Fantasy Alice in Wonderland"
548,Chuck," Elisabeth Moss, Naomi Watts, Ron Perlman, Liev Schreiber Philippe Falardeau Biography,Drama,Sport Chuck"
549,"I, Daniel Blake"," Dave Johns, Hayley Squires, Sharon Percy, Briana Shann Ken Loach Drama I, Daniel Blake"
550,The Break-Up," Jennifer Aniston, Vince Vaughn, Jon Favreau, Joey Lauren Adams Peyton Reed Comedy,Drama,Romance The Break-Up"
551,Loving," Ruth Negga, Joel Edgerton, Will Dalton, Dean Mumford Jeff Nichols Biography,Drama,Romance Loving"
552,Fantastic Four," Miles Teller, Kate Mara, Michael B. Jordan, Jamie Bell Josh Trank Action,Adventure,Sci-Fi Fantastic Four"
553,The Survivalist," Mia Goth, Martin McCann, Barry Ward, Andrew Simpson Stephen Fingleton Drama,Sci-Fi,Thriller The Survivalist"
554,Colonia," Emma Watson, Daniel Brühl, Michael Nyqvist,Richenda Carey Florian Gallenberger Drama,Romance,Thriller Colonia"
555,The Boy Next Door," Jennifer Lopez, Ryan Guzman, Kristin Chenoweth, John Corbett Rob Cohen Mystery,Thriller The Boy Next Door"
556,The Gift," Jason Bateman, Rebecca Hall, Joel Edgerton, Allison Tolman Joel Edgerton Mystery,Thriller The Gift"
557,Dracula Untold," Luke Evans, Dominic Cooper, Sarah Gadon, Art Parkinson Gary Shore Action,Drama,Fantasy Dracula Untold"
558,In the Heart of the Sea," Chris Hemsworth, Cillian Murphy, Brendan Gleeson,Ben Whishaw Ron Howard Action,Adventure,Biography In the Heart of the Sea"
559,Idiocracy," Luke Wilson, Maya Rudolph, Dax Shepard, Terry Crews Mike Judge Adventure,Comedy,Sci-Fi Idiocracy"
560,The Expendables," Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren Sylvester Stallone Action,Adventure,Thriller The Expendables"
561,Evil Dead," Jane Levy, Shiloh Fernandez, Jessica Lucas, Lou Taylor Pucci Fede Alvarez Fantasy,Horror Evil Dead"
562,Sinister," Ethan Hawke, Juliet Rylance, James Ransone,Fred Dalton Thompson Scott Derrickson Horror,Mystery Sinister"
563,Wreck-It Ralph," John C. Reilly, Jack McBrayer, Jane Lynch, Sarah Silverman Rich Moore Animation,Adventure,Comedy Wreck-It Ralph"
564,Snow White and the Huntsman," Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin Rupert Sanders Action,Adventure,Drama Snow White and the Huntsman"
565,Pan," Levi Miller, Hugh Jackman, Garrett Hedlund, Rooney Mara Joe Wright Adventure,Family,Fantasy Pan"
566,Transformers: Dark of the Moon," Shia LaBeouf, Rosie Huntington-Whiteley, Tyrese Gibson, Josh Duhamel Michael Bay Action,Adventure,Sci-Fi Transformers: Dark of the Moon"
567,Juno," Ellen Page, Michael Cera, Jennifer Garner, Jason Bateman Jason Reitman Comedy,Drama Juno"
568,A Hologram for the King," Tom Hanks, Sarita Choudhury, Ben Whishaw,Alexander Black Tom Tykwer Comedy,Drama A Hologram for the King"
569,Money Monster," George Clooney, Julia Roberts, Jack O'Connell,Dominic West Jodie Foster Crime,Drama,Thriller Money Monster"
570,The Other Woman," Cameron Diaz, Leslie Mann, Kate Upton, Nikolaj Coster-Waldau Nick Cassavetes Comedy,Romance The Other Woman"
571,Enchanted," Amy Adams, Susan Sarandon, James Marsden, Patrick Dempsey Kevin Lima Animation,Comedy,Family Enchanted"
572,The Intern," Robert De Niro, Anne Hathaway, Rene Russo,Anders Holm Nancy Meyers Comedy,Drama The Intern"
573,Little Miss Sunshine," Steve Carell, Toni Collette, Greg Kinnear, Abigail Breslin Jonathan Dayton Comedy,Drama Little Miss Sunshine"
574,Bleed for This," Miles Teller, Aaron Eckhart, Katey Sagal, Ciarán Hinds Ben Younger Biography,Drama,Sport Bleed for This"
575,Clash of the Titans," Sam Worthington, Liam Neeson, Ralph Fiennes,Jason Flemyng Louis Leterrier Action,Adventure,Fantasy Clash of the Titans"
576,The Finest Hours," Chris Pine, Casey Affleck, Ben Foster, Eric Bana Craig Gillespie Action,Drama,History The Finest Hours"
577,Tron," Jeff Bridges, Garrett Hedlund, Olivia Wilde, Bruce Boxleitner Joseph Kosinski Action,Adventure,Sci-Fi Tron"
